dataId, 距离（米） ,小区名称,建成年代,楼栋数,总户数,区县,板块,在售套数,成交均价（元）,在售均价（元）,在租房源数,1室房租均价,2室房租均价,3室房租均价,百度地图纬度,百度地图经度,详情页链接,地图链接
5011000016604," 3,976 ",金色贝拉维,2007,17,680,长宁,古北,11,93659,103326,23,,20877.77778,26676.92308,31.199912,121.408162,http://m.sh.lianjia.com/xiaoqu/5011000016604.html,"http://m.sh.lianjia.com/map/pos?pos=121.408162,31.199912"
5011000017600," 4,398 ",恒盛苑,2005,22,615,闵行,金虹桥,10,73010,81053,24,9000,14000,16956.25,31.196817,121.414096,http://m.sh.lianjia.com/xiaoqu/5011000017600.html,"http://m.sh.lianjia.com/map/pos?pos=121.414096,31.196817"
5011000016380," 4,298 ",古北瑞仕花园,2006,15,586,长宁,古北,10,98753,99490,17,,,27707.69231,31.201621,121.410644,http://m.sh.lianjia.com/xiaoqu/5011000016380.html,"http://m.sh.lianjia.com/map/pos?pos=121.410644,31.201621"
5011000016265," 1,177 ",佳信花苑,1995,24,348,闵行,龙柏,10,43612,51951,10,,,6822.5,31.187367,121.371104,http://m.sh.lianjia.com/xiaoqu/5011000016265.html,"http://m.sh.lianjia.com/map/pos?pos=121.371104,31.187367"
5011000003525," 4,616 ",桂林苑,2000,73,995,徐汇,漕河泾,10,58836,62835,7,4766.666667,6875,,31.18694,121.419072,http://m.sh.lianjia.com/xiaoqu/5011000003525.html,"http://m.sh.lianjia.com/map/pos?pos=121.419072,31.18694"
5011000013893," 2,848 ",天鸿公寓,2008,12,460,闵行,金虹桥,10,61691,71018,14,4800,8900,8300,31.184428,121.403127,http://m.sh.lianjia.com/xiaoqu/5011000013893.html,"http://m.sh.lianjia.com/map/pos?pos=121.403127,31.184428"
5011000012962, 792 ,龙柏易居公寓,1998,5,714,闵行,龙柏,10,55357,62372,,,,,31.180626,121.370986,http://m.sh.lianjia.com/xiaoqu/5011000012962.html,"http://m.sh.lianjia.com/map/pos?pos=121.370986,31.180626"
5011000005273," 1,275 ",大上海国际花园（六区）,1994,22,308,闵行,静安新城,10,54322,59579,12,,5600,8000,31.168192,121.38499,http://m.sh.lianjia.com/xiaoqu/5011000005273.html,"http://m.sh.lianjia.com/map/pos?pos=121.38499,31.168192"
5011000013863," 1,629 ",嘉丰新苑,2003,45,502,闵行,航华,10,31250,55499,8,,5500,4376.666667,31.176847,121.363098,http://m.sh.lianjia.com/xiaoqu/5011000013863.html,"http://m.sh.lianjia.com/map/pos?pos=121.363098,31.176847"
5011000014467," 6,154 ",朱梅小区,2000,58,676,闵行,梅陇,10,50325,58792,7,,4900,6500,31.136215,121.418722,http://m.sh.lianjia.com/xiaoqu/5011000014467.html,"http://m.sh.lianjia.com/map/pos?pos=121.418722,31.136215"
5011000012493," 5,060 ",绿茵苑（闵行）,2002,39,643,闵行,莘庄,10,45463,48315,10,,4925,6300,31.129447,121.390024,http://m.sh.lianjia.com/xiaoqu/5011000012493.html,"http://m.sh.lianjia.com/map/pos?pos=121.390024,31.129447"
5011102207315," 3,127 ",东方花园（三期）,2008,35,949,闵行,七宝,10,72413,68087,20,6000,7170,9166.666667,31.14767802,121.3718551,http://m.sh.lianjia.com/xiaoqu/5011102207315.html,"http://m.sh.lianjia.com/map/pos?pos=121.3718551,31.14767802"
5011000013867," 5,030 ",古美七村,1998,43,1080,闵行,古美,10,51659,58680,17,4600,5150.909091,2080,31.149324,121.415269,http://m.sh.lianjia.com/xiaoqu/5011000013867.html,"http://m.sh.lianjia.com/map/pos?pos=121.415269,31.149324"
5011000002362," 5,404 ",花苑村玉兰园,1989,61,1080,徐汇,康健,10,46238,65073,7,3800,5300,6750,31.149953,121.419716,http://m.sh.lianjia.com/xiaoqu/5011000002362.html,"http://m.sh.lianjia.com/map/pos?pos=121.419716,31.149953"
5011102207390," 2,798 ",东方花园（二期）,2005,79,848,闵行,七宝,10,74446,72742,15,,6450,9428.571429,31.15113389,121.3715677,http://m.sh.lianjia.com/xiaoqu/5011102207390.html,"http://m.sh.lianjia.com/map/pos?pos=121.3715677,31.15113389"
5011000012235," 3,678 ",万源城E1,2007,21,947,闵行,古美,10,62509,73598,25,5444.444444,6090,3390,31.154819,121.403641,http://m.sh.lianjia.com/xiaoqu/5011000012235.html,"http://m.sh.lianjia.com/map/pos?pos=121.403641,31.154819"
5011000012399," 3,638 ",东苑怡景园,2003,9,691,闵行,古美,10,61994,62506,19,4325,5507.5,4002.5,31.157183,121.404825,http://m.sh.lianjia.com/xiaoqu/5011000012399.html,"http://m.sh.lianjia.com/map/pos?pos=121.404825,31.157183"
5011000012491," 2,537 ",明泉公寓,1996,4,347,闵行,七宝,10,45861,55632,3,,,8600,31.160731,121.361171,http://m.sh.lianjia.com/xiaoqu/5011000012491.html,"http://m.sh.lianjia.com/map/pos?pos=121.361171,31.160731"
5011000016889," 5,503 ",虹桥万博花园,2005,17,1096,长宁,中山公园,10,80666,92831,26,9916.666667,12300,14666.66667,31.223185,121.406732,http://m.sh.lianjia.com/xiaoqu/5011000016889.html,"http://m.sh.lianjia.com/map/pos?pos=121.406732,31.223185"
5011000014766," 3,883 ",虹园六村,1996,61,986,长宁,北新泾,10,50556,59833,5,4300,4100,2225,31.21678202,121.3735623,http://m.sh.lianjia.com/xiaoqu/5011000014766.html,"http://m.sh.lianjia.com/map/pos?pos=121.3735623,31.21678202"
5011000017886," 4,216 ",紫竹小区,1996,66,1308,长宁,北新泾,10,63191,67352,8,3800,5200,2160,31.22033,121.375691,http://m.sh.lianjia.com/xiaoqu/5011000017886.html,"http://m.sh.lianjia.com/map/pos?pos=121.375691,31.22033"
5011000012134," 5,707 ",纺大小区,1998,34,833,长宁,新华路,10,69346,76160,6,4066.666667,,5096.666667,31.208038,121.422102,http://m.sh.lianjia.com/xiaoqu/5011000012134.html,"http://m.sh.lianjia.com/map/pos?pos=121.422102,31.208038"
5011000012930," 3,568 ",绿园十一村,1998,77,914,长宁,西郊,10,53574,59425,1,4200,,,31.2111888,121.3654116,http://m.sh.lianjia.com/xiaoqu/5011000012930.html,"http://m.sh.lianjia.com/map/pos?pos=121.3654116,31.2111888"
5011000003360," 4,768 ",新泾六村,1997,57,1107,长宁,北新泾,10,57676,63198,8,4106,5163.333333,,31.22564443,121.3731561,http://m.sh.lianjia.com/xiaoqu/5011000003360.html,"http://m.sh.lianjia.com/map/pos?pos=121.3731561,31.22564443"
5011000017459," 4,022 ",虹城公寓,1991,23,273,长宁,仙霞,9,52884,65553,3,6500,6000,8200,31.210955,121.39913,http://m.sh.lianjia.com/xiaoqu/5011000017459.html,"http://m.sh.lianjia.com/map/pos?pos=121.39913,31.210955"
5011000009237," 5,015 ",伊犁小区,1997,36,725,长宁,虹桥,9,58462,70273,5,4245,7226.666667,,31.207253,121.415039,http://m.sh.lianjia.com/xiaoqu/5011000009237.html,"http://m.sh.lianjia.com/map/pos?pos=121.415039,31.207253"
5011000016807," 4,808 ",长发虹桥公寓,2005,6,238,长宁,虹桥,9,74857,80977,13,9575,14000,18125,31.203916,121.414816,http://m.sh.lianjia.com/xiaoqu/5011000016807.html,"http://m.sh.lianjia.com/map/pos?pos=121.414816,31.203916"
5011000008225," 3,736 ",绿园十村,1997,46,568,长宁,西郊,9,39068,60944,2,4300,5300,,31.21322988,121.3659436,http://m.sh.lianjia.com/xiaoqu/5011000008225.html,"http://m.sh.lianjia.com/map/pos?pos=121.3659436,31.21322988"
5011000012715," 4,217 ",淞虹苑,2000,94,1083,长宁,北新泾,9,74443,74245,4,,5373.333333,2560,31.218997,121.368025,http://m.sh.lianjia.com/xiaoqu/5011000012715.html,"http://m.sh.lianjia.com/map/pos?pos=121.368025,31.218997"
5011000018256," 4,580 ",长宁馥邦苑,2008,21,579,长宁,北新泾,9,64518,72721,8,,9086.666667,8333.333333,31.224005,121.379441,http://m.sh.lianjia.com/xiaoqu/5011000018256.html,"http://m.sh.lianjia.com/map/pos?pos=121.379441,31.224005"
5011000014108," 6,128 ",科宁公寓,1995,3,644,长宁,中山公园,9,55199,70584,10,5073.333333,6208.333333,2960,31.221346,121.417459,http://m.sh.lianjia.com/xiaoqu/5011000014108.html,"http://m.sh.lianjia.com/map/pos?pos=121.417459,31.221346"
5011000014875," 3,418 ",佳宝二村,1994,29,481,闵行,七宝,9,50695,55589,3,3695,,6000,31.160744,121.351161,http://m.sh.lianjia.com/xiaoqu/5011000014875.html,"http://m.sh.lianjia.com/map/pos?pos=121.351161,31.160744"
5011000009629," 3,208 ",佳宝一村,1995,51,612,闵行,七宝,9,35067,51797,5,,5025,5200,31.16111945,121.3531912,http://m.sh.lianjia.com/xiaoqu/5011000009629.html,"http://m.sh.lianjia.com/map/pos?pos=121.3531912,31.16111945"
5011000005191," 2,561 ",西郊英园,2013,30,788,闵行,七宝,9,46282,65501,13,5400,6414.285714,,31.165427,121.357699,http://m.sh.lianjia.com/xiaoqu/5011000005191.html,"http://m.sh.lianjia.com/map/pos?pos=121.357699,31.165427"
5011000016293," 4,308 ",蔚蓝城市花园,2004,59,1427,闵行,古美,9,67919,73753,17,,7133.333333,8464.444444,31.156306,121.411564,http://m.sh.lianjia.com/xiaoqu/5011000016293.html,"http://m.sh.lianjia.com/map/pos?pos=121.411564,31.156306"
5011000002313," 5,174 ",梅花园,1997,2,288,徐汇,康健,9,52496,59993,2,,,9000,31.15595595,121.4203047,http://m.sh.lianjia.com/xiaoqu/5011000002313.html,"http://m.sh.lianjia.com/map/pos?pos=121.4203047,31.15595595"
5011000012012," 2,999 ",园艺新村,1997,67,864,闵行,七宝,9,56194,55184,5,2700,,3996.666667,31.152008,121.364651,http://m.sh.lianjia.com/xiaoqu/5011000012012.html,"http://m.sh.lianjia.com/map/pos?pos=121.364651,31.152008"
5011000017217," 4,392 ",望族新苑,2005,42,831,闵行,古美,9,59898,63246,11,2700,7260,8500,31.145069,121.404019,http://m.sh.lianjia.com/xiaoqu/5011000017217.html,"http://m.sh.lianjia.com/map/pos?pos=121.404019,31.145069"
5011000013621," 5,629 ",紫藤一村,1994,70,796,闵行,梅陇,9,50486,55709,1,,4400,,31.139595,121.415064,http://m.sh.lianjia.com/xiaoqu/5011000013621.html,"http://m.sh.lianjia.com/map/pos?pos=121.415064,31.139595"
5011000013069," 4,094 ",平阳三街坊,2003,59,745,闵行,古美,9,64302,63655,6,,4326,7500,31.140396,121.392041,http://m.sh.lianjia.com/xiaoqu/5011000013069.html,"http://m.sh.lianjia.com/map/pos?pos=121.392041,31.140396"
5011000014294," 5,424 ",复地爱伦坡,2006,388,388,松江,九亭,9,30156,56122,2,,,,31.134048,121.349263,http://m.sh.lianjia.com/xiaoqu/5011000014294.html,"http://m.sh.lianjia.com/map/pos?pos=121.349263,31.134048"
5011000009594," 4,414 ",黎安一村,1997,150,1758,闵行,莘庄,9,45840,50558,15,3433.333333,4711.111111,3500,31.134106,121.377155,http://m.sh.lianjia.com/xiaoqu/5011000009594.html,"http://m.sh.lianjia.com/map/pos?pos=121.377155,31.134106"
5011000013545," 4,687 ",香树丽舍,2008,65,816,闵行,莘庄,9,46430,52989,10,,6320,4045,31.13148269,121.3808393,http://m.sh.lianjia.com/xiaoqu/5011000013545.html,"http://m.sh.lianjia.com/map/pos?pos=121.3808393,31.13148269"
5011000008775," 6,477 ",上中西路767弄,1998,29,474,闵行,梅陇,9,42637,57005,6,3500,4625,5200,31.13679389,121.4230975,http://m.sh.lianjia.com/xiaoqu/5011000008775.html,"http://m.sh.lianjia.com/map/pos?pos=121.4230975,31.13679389"
5011000004714," 1,695 ",万源新城,2012,155,3020,闵行,金虹桥,9,75217,61778,56,4958.235294,7500,13009.09091,31.176859,121.393218,http://m.sh.lianjia.com/xiaoqu/5011000004714.html,"http://m.sh.lianjia.com/map/pos?pos=121.393218,31.176859"
5011000017444, 592 ,龙柏六村,1999,61,767,闵行,龙柏,9,57723,59556,10,,4832.5,2835,31.17863,121.372485,http://m.sh.lianjia.com/xiaoqu/5011000017444.html,"http://m.sh.lianjia.com/map/pos?pos=121.372485,31.17863"
5011000015543," 4,845 ",华利公寓,1997,5,1279,徐汇,田林,9,60522,60062,7,6200,7250,2830,31.185087,121.421464,http://m.sh.lianjia.com/xiaoqu/5011000015543.html,"http://m.sh.lianjia.com/map/pos?pos=121.421464,31.185087"
5011000010071," 3,948 ",古北大成公馆,2013,13,382,闵行,金虹桥,9,85373,99387,7,10666.66667,13000,26000,31.194333,121.410629,http://m.sh.lianjia.com/xiaoqu/5011000010071.html,"http://m.sh.lianjia.com/map/pos?pos=121.410629,31.194333"
5011000014268," 1,824 ",虹桥帝梵尼,2006,45,691,闵行,金虹桥,9,64026,63970,18,6875,9257.5,11160,31.19326,121.387262,http://m.sh.lianjia.com/xiaoqu/5011000014268.html,"http://m.sh.lianjia.com/map/pos?pos=121.387262,31.19326"
5011000017974," 3,425 ",巴黎花园,1997,12,360,长宁,古北,9,62186,69930,11,41500,15785.71429,17500,31.200739,121.401338,http://m.sh.lianjia.com/xiaoqu/5011000017974.html,"http://m.sh.lianjia.com/map/pos?pos=121.401338,31.200739"
5011000015562," 3,455 ",美丽华花园（公寓）,1996,4,430,长宁,古北,9,61687,64581,4,,16000,17500,31.203691,121.399094,http://m.sh.lianjia.com/xiaoqu/5011000015562.html,"http://m.sh.lianjia.com/map/pos?pos=121.399094,31.203691"
5011000017196," 2,279 ",爱都公寓,1995,4,120,长宁,西郊,9,56745,62376,5,9000,,17750,31.197833,121.38845,http://m.sh.lianjia.com/xiaoqu/5011000017196.html,"http://m.sh.lianjia.com/map/pos?pos=121.38845,31.197833"
5011000014808," 3,265 ",荣华西道99弄,1994,8,168,长宁,古北,8,54085,76246,8,29000,19333.33333,,31.200177,121.399838,http://m.sh.lianjia.com/xiaoqu/5011000014808.html,"http://m.sh.lianjia.com/map/pos?pos=121.399838,31.200177"
5011000017328," 3,537 ",雅典花苑,1996,4,220,长宁,古北,8,65568,60544,3,,15833.33333,,31.199363,121.403649,http://m.sh.lianjia.com/xiaoqu/5011000017328.html,"http://m.sh.lianjia.com/map/pos?pos=121.403649,31.199363"
5011000014566," 1,613 ",宝北小区,1993,46,967,长宁,西郊,8,46627,61030,2,,5800,,31.19436902,121.37778,http://m.sh.lianjia.com/xiaoqu/5011000014566.html,"http://m.sh.lianjia.com/map/pos?pos=121.37778,31.19436902"
5011000014471," 2,038 ",华光公寓,1998,59,728,闵行,金虹桥,8,59860,58107,7,4333.333333,5796.666667,7500,31.193695,121.38994,http://m.sh.lianjia.com/xiaoqu/5011000014471.html,"http://m.sh.lianjia.com/map/pos?pos=121.38994,31.193695"
5011000015708," 2,649 ",虹桥高尔夫别墅,2003,249,249,闵行,金虹桥,8,55548,71316,9,,,45000,31.194322,121.396999,http://m.sh.lianjia.com/xiaoqu/5011000015708.html,"http://m.sh.lianjia.com/map/pos?pos=121.396999,31.194322"
5011000001625," 1,038 ",龙柏一村,1997,56,936,闵行,龙柏,8,46851,60491,10,4000,5100,2336.666667,31.18792944,121.3744608,http://m.sh.lianjia.com/xiaoqu/5011000001625.html,"http://m.sh.lianjia.com/map/pos?pos=121.3744608,31.18792944"
5011000012552," 1,567 ",光大花园,2005,16,323,闵行,金虹桥,8,41093,58176,9,,7200,9000,31.190928,121.386216,http://m.sh.lianjia.com/xiaoqu/5011000012552.html,"http://m.sh.lianjia.com/map/pos?pos=121.386216,31.190928"
5011000009087," 1,397 ",鸿禧花园,1999,18,345,闵行,航华,8,39886,54100,,,,,31.18098696,121.3654033,http://m.sh.lianjia.com/xiaoqu/5011000009087.html,"http://m.sh.lianjia.com/map/pos?pos=121.3654033,31.18098696"
5011000013926, 664 ,龙柏香榭苑,2002,40,928,闵行,龙柏,8,63821,74492,22,6800,8806,9766.666667,31.181304,121.372499,http://m.sh.lianjia.com/xiaoqu/5011000013926.html,"http://m.sh.lianjia.com/map/pos?pos=121.372499,31.181304"
5011000018708," 1,200 ",龙柏四村三小区,1996,79,996,闵行,龙柏,8,56971,57034,1,,4980,,31.18294,121.367813,http://m.sh.lianjia.com/xiaoqu/5011000018708.html,"http://m.sh.lianjia.com/map/pos?pos=121.367813,31.18294"
5011000013995," 2,629 ",航天新苑,1999,48,554,徐汇,漕河泾,8,58673,68154,6,,7400,3960,31.178376,121.401757,http://m.sh.lianjia.com/xiaoqu/5011000013995.html,"http://m.sh.lianjia.com/map/pos?pos=121.401757,31.178376"
5011000011230, 505 ,金虹桥井亭苑,2007,132,1583,闵行,金汇,8,63894,69879,48,4736.363636,6719.705882,9666.666667,31.173195,121.377732,http://m.sh.lianjia.com/xiaoqu/5011000011230.html,"http://m.sh.lianjia.com/map/pos?pos=121.377732,31.173195"
5011000015342," 5,262 ",莲浦花苑,1999,55,722,闵行,古美,8,49634,55999,7,1800,,5798.333333,31.13259,121.401645,http://m.sh.lianjia.com/xiaoqu/5011000015342.html,"http://m.sh.lianjia.com/map/pos?pos=121.401645,31.13259"
5011000002686," 4,681 ",春意苑,2002,28,398,闵行,古美,8,58078,59342,6,,6400,8400,31.134272,121.392451,http://m.sh.lianjia.com/xiaoqu/5011000002686.html,"http://m.sh.lianjia.com/map/pos?pos=121.392451,31.134272"
5011000002907," 5,208 ",东苑佳佳花园,1998,58,698,闵行,古美,8,49973,56058,16,3290,4266.666667,3351.666667,31.13115228,121.3980697,http://m.sh.lianjia.com/xiaoqu/5011000002907.html,"http://m.sh.lianjia.com/map/pos?pos=121.3980697,31.13115228"
5011000004343," 6,929 ",罗锦苑,2004,45,490,闵行,梅陇,8,47687,50260,3,,,5133.333333,31.12991541,121.4229983,http://m.sh.lianjia.com/xiaoqu/5011000004343.html,"http://m.sh.lianjia.com/map/pos?pos=121.4229983,31.12991541"
5011000014932," 3,567 ",富丽公寓（西区）,1994,32,408,闵行,七宝,8,42864,56529,3,2700,5150,,31.144964,121.366191,http://m.sh.lianjia.com/xiaoqu/5011000014932.html,"http://m.sh.lianjia.com/map/pos?pos=121.366191,31.144964"
5011000004434," 3,890 ",平阳二村,1997,20,240,闵行,古美,8,49507,56811,6,,6500,2866,31.145512,121.396974,http://m.sh.lianjia.com/xiaoqu/5011000004434.html,"http://m.sh.lianjia.com/map/pos?pos=121.396974,31.145512"
5011000010859," 5,048 ",古美十村,1998,39,500,闵行,古美,8,51559,58910,5,,4775,6800,31.14856,121.414973,http://m.sh.lianjia.com/xiaoqu/5011000010859.html,"http://m.sh.lianjia.com/map/pos?pos=121.414973,31.14856"
5011000010242," 2,599 ",东兰世茗雅苑,2005,49,716,闵行,古美,8,63897,65505,19,2300,6260,8428.571429,31.154984,121.388402,http://m.sh.lianjia.com/xiaoqu/5011000010242.html,"http://m.sh.lianjia.com/map/pos?pos=121.388402,31.154984"
5011000017931," 4,936 ",百合花苑,1995,3,429,徐汇,康健,8,60866,62841,4,3100,,11000,31.15748,121.418569,http://m.sh.lianjia.com/xiaoqu/5011000017931.html,"http://m.sh.lianjia.com/map/pos?pos=121.418569,31.15748"
5011000011339," 3,271 ",同济华城,2006,9,369,闵行,古美,8,64085,72145,5,5800,6400,,31.164942,121.405028,http://m.sh.lianjia.com/xiaoqu/5011000011339.html,"http://m.sh.lianjia.com/map/pos?pos=121.405028,31.164942"
5011000013215," 1,534 ",秀枫翠谷,1995,58,696,闵行,七宝,8,49729,58222,20,3900,4672.727273,4395,31.16461677,121.3714476,http://m.sh.lianjia.com/xiaoqu/5011000013215.html,"http://m.sh.lianjia.com/map/pos?pos=121.3714476,31.16461677"
5011000015145," 4,496 ",玫瑰园,1994,105,105,徐汇,康健,8,73462,94316,2,,,,31.16012,121.415264,http://m.sh.lianjia.com/xiaoqu/5011000015145.html,"http://m.sh.lianjia.com/map/pos?pos=121.415264,31.16012"
5011000010181," 4,202 ",万科优诗美地,2000,81,1073,闵行,七宝,8,54718,59869,20,,6775,8012.5,31.16217974,121.3425596,http://m.sh.lianjia.com/xiaoqu/5011000010181.html,"http://m.sh.lianjia.com/map/pos?pos=121.3425596,31.16217974"
5011000016097," 5,106 ",雍景园,2001,14,343,长宁,天山,8,69245,81823,3,,11000,15000,31.221072,121.403133,http://m.sh.lianjia.com/xiaoqu/5011000016097.html,"http://m.sh.lianjia.com/map/pos?pos=121.403133,31.221072"
5011000012237," 4,736 ",天山华庭,2009,15,1019,长宁,天山,8,89532,96431,31,11875,13392,12500,31.222464,121.393279,http://m.sh.lianjia.com/xiaoqu/5011000012237.html,"http://m.sh.lianjia.com/map/pos?pos=121.393279,31.222464"
5011000018371," 5,770 ",虹桥河滨花园,2004,9,514,长宁,中山公园,8,82911,80623,12,9750,13900,15128.57143,31.225357,121.408136,http://m.sh.lianjia.com/xiaoqu/5011000018371.html,"http://m.sh.lianjia.com/map/pos?pos=121.408136,31.225357"
5011000016035," 4,081 ",天台家园,2003,51,939,长宁,仙霞,8,65366,85425,13,7450,9650,13850,31.217317,121.388565,http://m.sh.lianjia.com/xiaoqu/5011000016035.html,"http://m.sh.lianjia.com/map/pos?pos=121.388565,31.217317"
5011000018200," 6,297 ",武夷花园,2002,13,489,长宁,中山公园,8,81533,84412,2,,11000,13500,31.21823,121.422083,http://m.sh.lianjia.com/xiaoqu/5011000018200.html,"http://m.sh.lianjia.com/map/pos?pos=121.422083,31.21823"
5011000015336," 5,297 ",联建新村（长宁）,1993,52,1024,长宁,虹桥,8,67324,75439,6,4060,3986.666667,2890,31.211599,121.415263,http://m.sh.lianjia.com/xiaoqu/5011000015336.html,"http://m.sh.lianjia.com/map/pos?pos=121.415263,31.211599"
5011000018208," 3,718 ",威宁大楼,1995,3,573,长宁,仙霞,8,57101,62317,5,5500,6760,,31.212585,121.390806,http://m.sh.lianjia.com/xiaoqu/5011000018208.html,"http://m.sh.lianjia.com/map/pos?pos=121.390806,31.212585"
5011000014780," 4,345 ",芙二小区,1992,43,798,长宁,仙霞,8,58206,69312,6,4733.333333,5116.666667,,31.21384827,121.4004879,http://m.sh.lianjia.com/xiaoqu/5011000014780.html,"http://m.sh.lianjia.com/map/pos?pos=121.4004879,31.21384827"
5011000007768," 5,039 ",虹桥小区,1986,56,1119,长宁,虹桥,8,69705,75697,4,5200,5700,,31.20409525,121.4171718,http://m.sh.lianjia.com/xiaoqu/5011000007768.html,"http://m.sh.lianjia.com/map/pos?pos=121.4171718,31.20409525"
5011000003893," 3,265 ",满庭芳花园（公寓）,2000,28,163,长宁,西郊,8,72816,90550,1,,9000,,31.207634,121.364932,http://m.sh.lianjia.com/xiaoqu/5011000003893.html,"http://m.sh.lianjia.com/map/pos?pos=121.364932,31.207634"
5011000016924," 3,641 ",虹仙小区,1995,75,1716,长宁,仙霞,8,65540,68188,8,4334.285714,5821,,31.21144499,121.3914424,http://m.sh.lianjia.com/xiaoqu/5011000016924.html,"http://m.sh.lianjia.com/map/pos?pos=121.3914424,31.21144499"
5011000017936," 3,752 ",虹古大楼,1994,3,573,长宁,仙霞,8,47734,62303,13,5720,6204.285714,2360,31.210685,121.394995,http://m.sh.lianjia.com/xiaoqu/5011000017936.html,"http://m.sh.lianjia.com/map/pos?pos=121.394995,31.210685"
5011000016919," 3,335 ",绿园四村,1998,41,480,长宁,西郊,7,55485,56808,4,2200,5500,6800,31.21032018,121.3695544,http://m.sh.lianjia.com/xiaoqu/5011000016919.html,"http://m.sh.lianjia.com/map/pos?pos=121.3695544,31.21032018"
5011000016066," 5,036 ",锦明大厦,1992,1,155,长宁,虹桥,7,46032,54067,,,,,31.210106,121.413309,http://m.sh.lianjia.com/xiaoqu/5011000016066.html,"http://m.sh.lianjia.com/map/pos?pos=121.413309,31.210106"
5011000009393," 5,435 ",中东小区,1980,17,333,长宁,新华路,7,40408,76196,1,3990,,,31.20657993,121.4200163,http://m.sh.lianjia.com/xiaoqu/5011000009393.html,"http://m.sh.lianjia.com/map/pos?pos=121.4200163,31.20657993"
5011000011982," 5,079 ",天悦小区,1980,21,473,长宁,虹桥,7,76374,88910,1,,5000,,31.214115,121.410547,http://m.sh.lianjia.com/xiaoqu/5011000011982.html,"http://m.sh.lianjia.com/map/pos?pos=121.410547,31.214115"
5011000017841," 3,977 ",威宁小区,2009,64,1288,长宁,仙霞,7,69479,69178,18,4883.111111,6117.75,8200,31.21456772,121.3925668,http://m.sh.lianjia.com/xiaoqu/5011000017841.html,"http://m.sh.lianjia.com/map/pos?pos=121.3925668,31.21456772"
5011000014790," 3,906 ",仙霞别墅,1992,42,624,长宁,仙霞,7,67787,66961,3,,3460,,31.213848,121.392448,http://m.sh.lianjia.com/xiaoqu/5011000014790.html,"http://m.sh.lianjia.com/map/pos?pos=121.392448,31.213848"
5011102207003," 4,604 ",天山五村（新）,1989,39,620,长宁,仙霞,7,10666,83542,,,,,31.215364,121.402619,http://m.sh.lianjia.com/xiaoqu/5011102207003.html,"http://m.sh.lianjia.com/map/pos?pos=121.402619,31.215364"
5011000012160," 3,773 ",长虹公寓,1994,27,525,长宁,仙霞,7,58624,62671,5,4720,7800,,31.212162,121.392886,http://m.sh.lianjia.com/xiaoqu/5011000012160.html,"http://m.sh.lianjia.com/map/pos?pos=121.392886,31.212162"
5011000010941," 4,024 ",仙城小区,1994,24,315,长宁,仙霞,7,57556,67918,1,4200,,,31.21147951,121.3984778,http://m.sh.lianjia.com/xiaoqu/5011000010941.html,"http://m.sh.lianjia.com/map/pos?pos=121.3984778,31.21147951"
5011000018038," 5,135 ",翠庭,2001,10,281,长宁,虹桥,7,70776,91812,4,,15750,,31.213313,121.411949,http://m.sh.lianjia.com/xiaoqu/5011000018038.html,"http://m.sh.lianjia.com/map/pos?pos=121.411949,31.213313"
5011000018289," 4,868 ",虹桥华庭,2004,6,445,长宁,仙霞,7,88578,84959,9,,19000,22750,31.213817,121.408065,http://m.sh.lianjia.com/xiaoqu/5011000018289.html,"http://m.sh.lianjia.com/map/pos?pos=121.408065,31.213817"
5011000003722," 3,507 ",翠春小区,1996,32,542,长宁,西郊,7,46887,60779,5,5500,4466.666667,7500,31.21274338,121.3721632,http://m.sh.lianjia.com/xiaoqu/5011000003722.html,"http://m.sh.lianjia.com/map/pos?pos=121.3721632,31.21274338"
5011000008875," 3,573 ",馨虹小区,1996,23,541,长宁,西郊,7,50097,61549,12,3733,5650,,31.21289479,121.3699584,http://m.sh.lianjia.com/xiaoqu/5011000008875.html,"http://m.sh.lianjia.com/map/pos?pos=121.3699584,31.21289479"
5011000015999," 5,309 ",天山四村,1995,54,1459,长宁,中山公园,7,68134,81240,5,4233.333333,4400,,31.21822,121.409618,http://m.sh.lianjia.com/xiaoqu/5011000015999.html,"http://m.sh.lianjia.com/map/pos?pos=121.409618,31.21822"
5011000012516," 5,974 ",新联大楼,1992,1,151,长宁,中山公园,7,42593,65706,1,,,2930,31.21841344,121.4180491,http://m.sh.lianjia.com/xiaoqu/5011000012516.html,"http://m.sh.lianjia.com/map/pos?pos=121.4180491,31.21841344"
5011000016677," 4,349 ",古宋小区,1996,62,853,长宁,仙霞,7,74274,82885,8,4966.666667,5340,,31.21681,121.396133,http://m.sh.lianjia.com/xiaoqu/5011000016677.html,"http://m.sh.lianjia.com/map/pos?pos=121.396133,31.21681"
5011000018279," 4,564 ",泰荣苑,2002,2,211,长宁,天山,7,65237,71986,4,,,15250,31.217955,121.398306,http://m.sh.lianjia.com/xiaoqu/5011000018279.html,"http://m.sh.lianjia.com/map/pos?pos=121.398306,31.217955"
5011000012681," 4,163 ",虹园八村,1995,25,612,长宁,北新泾,7,62696,65255,2,3850,,,31.21987212,121.3775765,http://m.sh.lianjia.com/xiaoqu/5011000012681.html,"http://m.sh.lianjia.com/map/pos?pos=121.3775765,31.21987212"
